customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0712,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,No,Electronic check,74.73,1567.34,No
CUST0713,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,31.39,2015.1,No
CUST0714,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Electronic check,43.0,2995.5,No
CUST0715,Female,0,No,Yes,10,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,39.23,235.41,No
CUST0716,Female,0,Yes,Yes,61,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.26,1490.96,No
CUST0717,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.29,2207.8,No
CUST0718,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),57.0,433.04,No
CUST0719,Female,0,No,No,39,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),45.48,1264.34,No
CUST0720,Female,0,Yes,No,29,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,42.26,993.54,No
CUST0721,Female,1,No,No,42,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.14,2270.81,No
CUST0722,Male,0,No,Yes,38,Yes,No,No,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),70.03,3357.59,No
CUST0723,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,55.51,2828.15,No
CUST0724,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,99.76,1068.39,No
CUST0725,Male,0,Yes,Yes,31,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.24,4711.79,No
CUST0726,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,20.0,983.53,Yes
CUST0727,Male,0,Yes,Yes,19,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.71,5175.59,No
CUST0728,Male,0,No,No,37,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,83.17,2736.41,No
CUST0729,Male,1,Yes,Yes,62,Yes,Yes,No,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,51.96,3349.53,No
CUST0730,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.14,1258.4,Yes
CUST0731,Male,1,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.24,2096.03,Yes
CUST0732,Male,0,Yes,No,72,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),64.77,1817.49,No
CUST0733,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,31.35,2107.69,No
CUST0734,Female,0,No,Yes,5,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,21.46,1111.31,Yes
CUST0735,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),62.37,4173.12,No
CUST0736,Male,0,No,Yes,72,Yes,Yes,No,No,No,No,No,No,No internet service,Two year,No,Mailed check,58.01,3340.38,No
CUST0737,Female,1,No,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),52.48,2322.86,No
CUST0738,Male,0,Yes,No,41,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.5,576.58,No
CUST0739,Male,1,Yes,No,6,Yes,Yes,No,No,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),31.92,692.44,No
CUST0740,Female,0,Yes,No,62,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),51.96,3625.85,No
CUST0741,Male,1,No,No,22,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),81.0,1917.99,No
CUST0742,Female,0,Yes,No,66,Yes,No,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,54.5,415.36,No
CUST0743,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,20.0,1024.73,Yes
CUST0744,Male,1,No,No,1,Yes,No phone service,No,No,No,No,No,No,No internet service,One year,Yes,Mailed check,50.82,2699.23,No
CUST0745,Male,0,No,No,19,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,32.9,699.6,No
CUST0746,Female,0,No,Yes,9,No,No,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),73.01,1616.15,Yes
CUST0747,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.57,2556.94,No
CUST0748,Male,0,No,No,72,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),20.0,50.94,Yes
CUST0749,Male,1,No,No,35,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,87.77,5006.59,No
CUST0750,Female,0,Yes,No,65,No,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.63,743.83,No
CUST0751,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,Yes,Bank transfer (automatic),111.78,6887.29,No
CUST0752,Male,0,No,Yes,44,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,63.54,3684.29,No
CUST0753,Female,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),27.61,1324.08,No
CUST0754,Female,0,No,Yes,37,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),30.74,739.8,No
CUST0755,Female,0,No,No,21,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),75.44,2841.06,Yes
CUST0756,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,53.26,1735.4,No
CUST0757,Female,0,No,No,36,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.1,1556.27,Yes
CUST0758,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),113.38,6941.07,Yes
CUST0759,Male,0,Yes,No,49,Yes,No,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),44.02,1555.28,No
CUST0760,Male,0,Yes,No,72,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,66.8,4016.17,No
CUST0761,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),107.6,911.39,No
CUST0762,Female,0,No,No,36,Yes,No phone service,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,73.12,805.2,No
CUST0763,Male,0,No,No,40,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,20.0,1407.79,No
CUST0764,Female,0,Yes,Yes,32,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,One year,No,Electronic check,80.16,3425.43,No
CUST0765,Male,0,No,No,23,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,No,One year,No,Credit card (automatic),30.11,1119.9,No
CUST0766,Male,0,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),107.2,4089.21,No
CUST0767,Male,0,No,No,17,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,40.31,656.48,No
CUST0768,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),120.0,6243.36,No
CUST0769,Female,0,Yes,No,55,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),109.02,765.27,No
CUST0770,Male,0,No,No,33,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,41.1,1714.18,No
CUST0771,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.6,2724.03,No
CUST0772,Male,1,Yes,Yes,4,No,Yes,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.61,5774.1,Yes
CUST0773,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),88.51,3395.15,No
CUST0774,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),78.27,839.95,No
CUST0775,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),102.56,4273.41,No
CUST0776,Male,0,No,No,49,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.31,458.87,No
CUST0777,Male,0,No,No,51,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),54.0,835.32,No
CUST0778,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),54.59,175.18,No
CUST0779,Female,0,No,No,4,Yes,No phone service,No,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),90.75,3398.07,Yes
CUST0780,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),75.96,531.83,No
CUST0781,Male,0,Yes,No,65,Yes,No phone service,No,No,No,No,No,Yes,No,One year,No,Electronic check,73.74,2531.22,No
CUST0782,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,88.86,5974.67,Yes
CUST0783,Female,0,Yes,No,16,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,20.0,1042.06,No
CUST0784,Female,0,Yes,No,17,Yes,No phone service,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),74.3,482.68,Yes
CUST0785,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),71.56,1210.67,No
CUST0786,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),115.06,5618.59,No
CUST0787,Male,0,No,No,61,Yes,No phone service,No,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,20.0,1290.48,No
CUST0788,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),111.72,372.82,No
CUST0789,Female,0,Yes,No,26,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.26,3947.22,No
CUST0790,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,79.67,3257.6,No
CUST0791,Female,0,No,Yes,6,Yes,Yes,DSL,No,No internet service,No,No,No,No,One year,No,Credit card (automatic),115.28,4584.88,No
CUST0792,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.82,5646.16,No
CUST0793,Male,0,Yes,No,31,Yes,Yes,No,Yes,Yes,No,No,No,No internet service,One year,Yes,Mailed check,77.01,4164.97,No
CUST0794,Female,0,No,No,69,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,72.27,4434.3,No
CUST0795,Male,1,Yes,No,53,Yes,No,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,50.5,1319.64,No
CUST0796,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,64.15,2588.9,No
CUST0797,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,No,Electronic check,43.53,1945.73,No
CUST0798,Male,0,Yes,Yes,60,Yes,No,DSL,No,No,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),63.66,1517.25,No
CUST0799,Male,0,Yes,No,1,Yes,No,No,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,20.0,829.75,No
CUST0800,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),77.87,1386.3,No
CUST0801,Male,0,No,No,28,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),61.35,685.85,No
CUST0802,Female,1,No,No,14,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),54.91,1512.98,No
CUST0803,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,71.59,3829.46,No
CUST0804,Male,0,Yes,No,33,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,21.99,1452.63,No
CUST0805,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),120.0,4019.72,No
CUST0806,Female,1,Yes,No,18,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.92,2887.84,Yes
CUST0807,Female,0,Yes,No,34,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),60.62,504.13,No
CUST0808,Male,1,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),36.04,2350.3,No
CUST0809,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),65.72,2718.83,No
CUST0810,Male,1,Yes,No,17,Yes,No phone service,No,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),106.61,6013.16,No
CUST0811,Male,0,No,No,14,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,96.08,5515.36,Yes
CUST0812,Male,1,No,No,8,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,90.63,1741.07,Yes
CUST0813,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),81.39,3139.4,Yes
CUST0814,Female,1,No,Yes,3,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,54.24,3753.34,Yes
CUST0815,Female,0,No,Yes,72,No,No,DSL,Yes,No,No,No,No internet service,No,One year,No,Credit card (automatic),21.5,158.29,No
CUST0816,Male,0,Yes,No,25,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,58.97,2918.75,No
CUST0817,Male,0,Yes,No,4,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,57.92,4015.33,No
CUST0818,Male,0,Yes,Yes,13,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.46,2155.1,Yes
CUST0819,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,No,Credit card (automatic),74.28,4617.56,No
CUST0820,Male,0,Yes,No,22,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,113.37,7628.59,No
CUST0821,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),100.92,5454.28,Yes
CUST0822,Female,0,No,Yes,72,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,51.31,893.96,No
CUST0823,Female,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),20.0,494.28,No
CUST0824,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.57,377.51,Yes
CUST0825,Female,1,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),105.78,6350.4,Yes
CUST0826,Female,0,No,No,26,No,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,24.01,1472.57,No
CUST0827,Male,0,No,No,4,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,110.28,5064.2,Yes
CUST0828,Female,0,Yes,No,1,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.46,1990.31,Yes
CUST0829,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.82,450.59,No
CUST0830,Female,0,Yes,No,29,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),113.44,6178.94,No
CUST0831,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),105.34,5539.16,Yes
CUST0832,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,84.54,5562.29,Yes
CUST0833,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,79.2,4186.94,Yes
CUST0834,Female,1,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,83.49,4995.93,Yes
CUST0835,Male,1,Yes,No,21,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.0,2859.93,No
CUST0836,Female,0,Yes,No,2,Yes,No phone service,No,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),63.35,2899.95,No
CUST0837,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,37.93,1187.78,No
CUST0838,Male,0,Yes,No,22,No,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,55.01,3578.34,No
CUST0839,Female,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,54.0,2549.86,Yes
CUST0840,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),45.94,1345.3,No
CUST0841,Male,0,No,No,16,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,478.63,No
CUST0842,Female,0,Yes,No,72,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,55.28,1196.27,No
CUST0843,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.07,3171.02,Yes
CUST0844,Male,0,Yes,Yes,50,Yes,Yes,No,No,No,No,No,No internet service,No,One year,No,Credit card (automatic),20.0,411.4,No
CUST0845,Male,0,No,No,61,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,61.6,1029.18,No
CUST0846,Male,0,No,No,72,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.95,2650.65,No
CUST0847,Female,0,No,Yes,43,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),55.68,727.04,No
CUST0848,Female,0,Yes,Yes,28,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.83,3459.81,Yes
CUST0849,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,20.0,707.8,No
CUST0850,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),75.69,3159.8,No
CUST0851,Male,1,No,Yes,34,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,84.43,967.9,No
CUST0852,Female,0,No,No,72,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,79.81,1918.93,No
CUST0853,Male,0,No,No,18,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,96.16,2896.04,No
CUST0854,Male,0,No,No,38,No,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,71.05,4147.88,No
CUST0855,Male,0,No,Yes,20,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.36,4418.89,No
CUST0856,Male,1,Yes,Yes,16,Yes,No,No,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,69.68,1172.86,No
CUST0857,Male,1,No,No,15,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,85.63,3831.68,Yes
CUST0858,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),20.0,365.71,No
CUST0859,Female,0,No,No,13,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),38.19,2718.0,No
CUST0860,Male,0,Yes,No,41,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),112.61,7724.93,Yes
CUST0861,Female,1,Yes,No,62,Yes,No,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,20.0,819.84,No
CUST0862,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,60.79,3077.55,No
CUST0863,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,100.17,5799.9,No
CUST0864,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,62.2,3246.39,Yes
CUST0865,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,52.85,2678.84,Yes
CUST0866,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,68.88,4756.85,Yes
CUST0867,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,54.41,2358.43,No
CUST0868,Female,1,No,Yes,10,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,65.93,3044.27,No
CUST0869,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,44.5,2727.68,No
CUST0870,Female,0,No,No,14,Yes,Yes,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.26,4771.74,No
CUST0871,Male,1,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Mailed check,107.7,5712.11,No
CUST0872,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,61.0,1075.15,No
CUST0873,Female,1,No,Yes,29,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,23.41,640.37,No
CUST0874,Male,0,Yes,No,32,Yes,No,No,No,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),49.28,564.72,No
CUST0875,Female,0,No,No,39,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.48,2195.38,No
CUST0876,Male,1,Yes,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,80.17,2674.07,No
CUST0877,Female,0,Yes,No,16,Yes,No,No,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),34.76,2495.69,No
CUST0878,Female,0,No,Yes,5,Yes,Yes,No,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),41.93,1861.3,No
CUST0879,Male,0,Yes,Yes,11,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),80.32,4565.21,Yes
CUST0880,Male,0,No,No,16,Yes,Yes,No,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),93.17,2302.63,No
CUST0881,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),46.35,2782.97,No
CUST0882,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.0,1116.93,Yes
CUST0883,Male,1,No,Yes,11,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),120.0,6058.37,No
CUST0884,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),88.5,1938.54,No
CUST0885,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,56.99,2276.94,Yes
CUST0886,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),91.07,4190.78,No
CUST0887,Male,0,Yes,Yes,50,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),61.27,2623.77,No
CUST0888,Female,0,No,No,45,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),91.01,6005.04,No
CUST0889,Female,1,No,Yes,34,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,69.78,4520.28,No
